transaction_id,amount,hour_of_day,day_of_week,merchant_category,transaction_type,distance_from_home,distance_from_last_txn,avg_daily_transactions,velocity_last_hour,failed_attempts_24h,account_age_days,is_international,is_fraud
TXN003071,300.1,14,3,restaurant,contactless,0.9,16.8,2.0,0.0,0,3221,0,0
TXN003072,59.13,7,0,grocery,online,15.9,0.5,3.0,0.0,0,401,0,0
TXN003073,138.23,14,6,travel,online,1.5,3.3,3.0,2.0,1,1384,0,0
TXN003074,131.31,9,2,online,contactless,12.9,13.8,5.0,1.0,0,1445,0,0
TXN003075,186.83,21,1,online,online,11.7,8.6,4.0,1.0,0,1626,0,0
TXN003076,34.53,9,6,grocery,online,5.2,4.6,4.0,0.0,0,356,0,0
TXN003077,63.69,18,4,grocery,contactless,10.2,7.4,0.0,3.0,0,213,0,0
TXN003078,11.83,10,2,travel,online,5.7,4.3,1.0,1.0,0,3274,0,0
TXN003079,26.17,18,5,online,card_present,0.9,1.2,3.0,3.0,0,3060,0,0
TXN003080,60.59,11,4,gas,card_present,24.6,4.9,3.0,1.0,0,3146,0,0
TXN003081,80.24,13,4,grocery,card_present,3.4,11.2,6.0,1.0,0,386,0,0
TXN003082,54.3,11,0,restaurant,card_present,22.2,6.1,5.0,1.0,0,2737,0,0
TXN003083,8.07,13,0,clothing,card_present,19.6,10.8,4.0,1.0,0,894,0,0
TXN003084,236.08,8,2,gas,card_present,1.8,5.2,3.0,0.0,0,997,0,0
TXN003085,84.09,18,0,electronics,contactless,25.3,2.4,3.0,1.0,0,153,0,0
TXN003086,174.87,11,5,online,online,1.2,14.8,1.0,1.0,1,694,0,0
TXN003087,8.13,9,5,online,online,3.1,18.9,4.0,1.0,0,643,0,0
TXN003088,90.09,16,3,electronics,card_present,40.2,15.2,2.0,0.0,0,1143,0,0
TXN003089,85.73,9,1,restaurant,contactless,6.2,3.0,3.0,3.0,1,3417,0,0
TXN003090,46.93,17,1,restaurant,card_present,1.8,2.4,1.0,1.0,1,383,0,0
TXN003091,35.06,16,3,travel,card_present,1.5,11.1,2.0,0.0,0,615,0,0
TXN003092,66.15,6,6,gas,contactless,11.1,18.2,2.0,0.0,0,1016,0,0
TXN003093,206.07,6,0,travel,card_present,13.2,2.3,2.0,1.0,0,97,0,0
TXN003094,68.66,18,1,online,online,7.2,4.5,2.0,0.0,0,371,0,0
TXN003095,39.8,14,0,grocery,online,30.0,4.1,4.0,2.0,0,46,0,0
TXN003096,110.32,6,5,grocery,online,9.3,5.5,3.0,0.0,0,2689,0,0
TXN003097,133.52,7,4,restaurant,online,26.9,9.8,2.0,0.0,0,74,0,0
TXN003098,13.43,8,4,grocery,card_present,4.3,14.7,3.0,1.0,0,2129,1,0
TXN003099,12.36,6,4,gas,card_present,5.7,12.2,4.0,2.0,1,1770,1,0
TXN003100,291.04,18,1,gas,card_present,32.2,2.7,2.0,1.0,0,1200,0,0
TXN003101,113.64,19,1,grocery,online,0.5,0.4,3.0,0.0,0,123,0,0
TXN003102,57.96,23,4,jewelry,online,29.2,25.4,8.0,3.0,5,44,1,1
TXN003103,55.68,6,6,travel,card_present,19.8,10.1,2.0,4.0,0,2225,0,0
TXN003104,24.63,14,6,gas,online,5.1,12.6,1.0,2.0,0,3082,0,0
TXN003105,8.86,11,5,electronics,contactless,22.4,8.3,2.0,0.0,0,1247,0,0
TXN003106,33.83,15,2,gas,card_present,1.7,9.7,1.0,2.0,0,177,1,0
TXN003107,120.53,7,2,travel,card_present,36.0,10.8,6.0,1.0,1,1318,0,0
TXN003108,15.86,18,4,electronics,card_present,1.0,22.7,6.0,2.0,0,2238,0,0
TXN003109,14.98,9,5,gas,card_present,12.1,7.4,2.0,1.0,0,3023,0,0
TXN003110,222.03,10,5,clothing,card_present,1.6,2.3,1.0,0.0,1,1163,0,0
TXN003111,828.96,22,0,travel,contactless,2.2,4.3,3.0,1.0,0,3426,0,0
TXN003112,24.37,16,2,restaurant,contactless,10.0,11.7,3.0,1.0,1,2556,1,0
TXN003113,762.55,20,6,electronics,online,18.6,4.3,4.0,0.0,0,2268,0,0
TXN003114,34.24,16,6,restaurant,online,2.7,2.9,3.0,1.0,0,2178,0,0
TXN003115,76.06,3,0,online,online,280.0,84.0,6.0,3.0,5,17,1,1
TXN003116,48.68,15,2,electronics,contactless,20.0,9.8,1.0,0.0,0,1481,0,0
TXN003117,519.28,11,6,gas,card_present,3.0,4.3,2.0,0.0,1,282,0,0
TXN003118,7.83,9,4,clothing,contactless,40.4,18.4,3.0,1.0,1,1375,0,0
TXN003119,75.43,18,0,gas,card_present,26.7,21.0,6.0,0.0,0,3426,0,0
TXN003120,46.78,7,2,restaurant,card_present,10.6,7.5,4.0,0.0,0,3586,1,0
TXN003121,94.12,13,2,clothing,online,16.5,6.2,2.0,1.0,0,2212,1,0
TXN003122,346.58,19,2,clothing,contactless,13.2,1.6,4.0,0.0,1,1323,1,0
TXN003123,11.08,14,2,grocery,contactless,8.7,13.8,3.0,0.0,0,517,0,0
TXN003124,42.46,11,4,online,card_present,11.7,9.0,1.0,1.0,0,565,1,0
TXN003125,102.16,10,1,travel,contactless,12.9,1.5,2.0,1.0,0,1360,1,0
TXN003126,45.4,22,0,gas,card_present,25.2,8.1,3.0,2.0,0,978,1,0
TXN003127,244.23,19,6,restaurant,card_present,2.1,6.8,4.0,0.0,0,2731,0,0
TXN003128,45.73,20,0,online,contactless,10.9,6.1,2.0,2.0,1,2633,0,0
TXN003129,29.47,7,2,restaurant,card_present,25.1,15.1,1.0,1.0,0,3262,1,0
TXN003130,65.68,16,3,grocery,contactless,40.0,12.5,8.0,2.0,0,718,0,0
TXN003131,182.95,21,3,restaurant,card_present,3.1,5.2,4.0,2.0,0,2773,0,0
TXN003132,101.19,17,0,electronics,contactless,9.3,4.1,1.0,2.0,0,1794,0,0
TXN003133,32.03,14,3,gas,contactless,13.7,5.1,1.0,1.0,0,2526,0,0
TXN003134,57.12,11,5,travel,card_present,19.1,1.3,1.0,2.0,0,599,1,0
TXN003135,38.32,17,4,travel,contactless,17.4,1.0,4.0,1.0,0,1227,0,0
TXN003136,112.44,22,4,gas,card_present,26.9,2.9,1.0,0.0,0,627,0,0
TXN003137,21.61,7,5,clothing,card_present,15.3,10.0,3.0,0.0,1,1465,0,0
TXN003138,47.39,11,5,clothing,contactless,4.7,12.4,4.0,0.0,1,3019,0,0
TXN003139,514.05,3,1,electronics,card_present,108.8,355.0,11.0,1.0,4,24,0,1
TXN003140,416.54,3,4,jewelry,online,212.8,353.0,10.0,8.0,2,33,1,1
TXN003141,106.91,16,4,gas,card_present,1.6,23.8,0.0,0.0,0,2500,1,0
TXN003142,56.45,20,4,clothing,card_present,7.6,0.5,0.0,0.0,0,2591,0,0
TXN003143,184.65,18,1,grocery,card_present,1.6,6.8,5.0,1.0,0,740,0,0
TXN003144,5388.54,5,0,travel,card_present,72.8,223.1,2.0,6.0,4,53,0,1
TXN003145,17.44,9,3,clothing,contactless,15.4,5.6,2.0,1.0,0,514,0,0
TXN003146,31.22,9,4,travel,card_present,3.3,0.5,6.0,3.0,0,2097,0,0
TXN003147,52.97,20,3,gas,contactless,15.0,2.4,3.0,1.0,0,1086,0,0
TXN003148,13.83,17,6,gas,contactless,30.2,6.2,4.0,3.0,0,89,0,0
TXN003149,22.07,8,2,travel,contactless,3.5,24.3,8.0,0.0,0,1060,0,0
TXN003150,36.17,15,1,gas,card_present,8.5,2.5,2.0,1.0,0,1738,0,0
TXN003151,51.43,18,6,online,card_present,5.9,5.9,2.0,0.0,0,1376,1,0
TXN003152,10.53,22,0,clothing,card_present,3.6,7.5,1.0,0.0,1,3339,0,0
TXN003153,83.83,17,1,restaurant,card_present,15.6,0.1,5.0,1.0,1,3167,1,0
TXN003154,22.56,8,0,travel,contactless,5.4,4.5,1.0,3.0,0,1429,0,0
TXN003155,2994.67,23,4,jewelry,online,206.4,380.5,9.0,5.0,1,30,1,1
TXN003156,231.46,21,2,travel,card_present,15.6,1.6,2.0,1.0,0,3230,0,0
TXN003157,25.05,15,5,electronics,online,11.9,1.9,2.0,3.0,0,2159,0,0
TXN003158,126.2,17,3,travel,card_present,5.5,15.3,6.0,2.0,0,1998,0,0
TXN003159,93.9,15,5,clothing,contactless,31.8,9.2,7.0,2.0,0,3084,1,0
TXN003160,106.81,21,1,travel,card_present,13.8,5.8,3.0,0.0,0,1618,0,0
TXN003161,55.75,7,3,travel,card_present,19.3,9.9,2.0,1.0,1,2064,0,0
TXN003162,113.27,10,3,restaurant,card_present,2.3,8.9,5.0,1.0,0,3510,0,0
TXN003163,23.83,10,5,grocery,card_present,10.6,6.7,5.0,0.0,0,3241,0,0
TXN003164,629.34,4,4,online,online,84.4,390.5,8.0,12.0,1,59,1,1
TXN003165,134.04,6,1,electronics,card_present,14.1,1.7,1.0,1.0,1,541,0,0
TXN003166,55.03,14,6,gas,card_present,18.2,0.6,3.0,0.0,0,3132,0,0
TXN003167,122.6,10,4,travel,contactless,19.6,7.8,6.0,0.0,1,2859,1,0
TXN003168,28.63,10,4,electronics,online,4.1,6.4,5.0,2.0,0,2281,0,0
TXN003169,177.63,14,2,grocery,card_present,13.5,4.9,3.0,3.0,0,2815,1,0
TXN003170,302.18,19,1,gas,card_present,1.0,8.4,4.0,0.0,0,935,0,0
TXN003171,49.45,21,6,gas,card_present,24.2,15.3,2.0,4.0,0,762,0,0
TXN003172,65.59,10,1,electronics,card_present,27.4,0.3,1.0,0.0,0,3390,0,0
TXN003173,22.68,19,3,grocery,card_present,3.8,11.6,4.0,0.0,0,2346,0,0
TXN003174,277.96,4,3,online,online,263.3,382.4,11.0,3.0,5,5,1,1
TXN003175,33.19,14,6,clothing,card_present,15.6,18.5,1.0,3.0,0,1803,1,0
TXN003176,28.6,9,5,restaurant,card_present,3.1,7.4,2.0,1.0,0,1517,0,0
TXN003177,110.33,18,2,clothing,card_present,1.0,21.6,1.0,0.0,0,2211,0,0
TXN003178,553.47,4,4,online,card_present,218.3,205.0,7.0,7.0,2,12,1,1
TXN003179,50.9,18,2,grocery,contactless,30.8,4.2,5.0,1.0,0,2837,0,0
TXN003180,19.8,11,2,electronics,card_present,13.1,0.2,1.0,2.0,0,569,0,0
TXN003181,157.52,11,6,electronics,card_present,3.4,5.6,1.0,0.0,0,1158,1,0
TXN003182,28.82,8,6,grocery,card_present,0.1,36.4,4.0,0.0,0,1007,0,0
TXN003183,22.0,19,5,travel,online,5.4,13.9,3.0,0.0,0,2390,0,0
TXN003184,476.02,4,5,jewelry,card_present,16.6,186.5,12.0,8.0,1,1,1,1
TXN003185,45.71,13,3,grocery,card_present,5.1,4.9,2.0,0.0,0,2568,1,0
TXN003186,53.0,11,6,restaurant,card_present,29.1,14.4,1.0,0.0,0,745,0,0
TXN003187,37.75,8,0,restaurant,contactless,4.9,2.6,5.0,1.0,0,3453,1,0
TXN003188,52.41,6,5,electronics,contactless,25.9,3.0,4.0,0.0,0,1108,0,0
TXN003189,196.09,13,5,grocery,card_present,5.7,0.0,0.0,0.0,1,1347,0,0
TXN003190,384.12,23,6,travel,card_present,193.5,129.3,6.0,6.0,1,4,1,1
TXN003191,120.63,19,4,gas,card_present,12.5,13.1,4.0,2.0,0,3540,1,0
TXN003192,28.31,6,5,restaurant,card_present,19.3,11.4,3.0,0.0,0,3269,0,0
TXN003193,718.78,22,6,online,card_present,319.7,113.6,11.0,3.0,1,12,1,1
TXN003194,60.73,13,5,clothing,online,2.8,14.6,3.0,3.0,0,858,0,0
TXN003195,58.98,14,0,restaurant,contactless,7.3,10.9,5.0,1.0,0,2420,0,0
TXN003196,25.68,22,3,clothing,online,0.8,2.2,4.0,1.0,0,897,1,0
TXN003197,63.47,16,5,clothing,contactless,17.0,1.7,3.0,0.0,0,333,1,0
TXN003198,42.12,22,4,electronics,card_present,26.4,18.1,4.0,2.0,0,3082,0,0
TXN003199,53.87,15,4,grocery,online,5.6,4.4,3.0,0.0,0,1632,0,0
TXN003200,55.31,22,4,clothing,online,20.6,10.4,4.0,2.0,0,3397,1,0
TXN003201,3.98,9,1,gas,card_present,13.7,4.0,0.0,2.0,0,778,0,0
TXN003202,279.7,23,4,travel,online,222.3,289.9,8.0,5.0,3,16,1,1
TXN003203,15.05,15,6,travel,card_present,36.9,7.9,3.0,4.0,0,624,0,0
TXN003204,125.7,22,3,grocery,card_present,38.2,20.5,4.0,2.0,0,2747,1,0
TXN003205,54.39,15,1,travel,contactless,16.4,11.6,4.0,3.0,0,1451,0,0
TXN003206,37.82,15,6,gas,card_present,9.6,14.4,4.0,1.0,1,2837,0,0
TXN003207,44.47,0,5,jewelry,card_present,628.5,162.2,6.0,7.0,4,28,1,1
TXN003208,68.19,16,4,travel,card_present,22.2,0.6,4.0,1.0,1,1541,1,0
TXN003209,26.9,17,0,grocery,card_present,33.7,7.3,2.0,0.0,1,2131,0,0
TXN003210,23.94,22,6,grocery,contactless,7.4,15.3,4.0,0.0,0,333,1,0
TXN003211,7.6,7,6,online,online,26.2,4.9,2.0,0.0,0,1010,0,0
TXN003212,143.83,6,6,clothing,card_present,9.2,4.4,4.0,0.0,1,2378,1,0
TXN003213,20.46,8,4,gas,online,15.4,6.8,0.0,0.0,0,1129,0,0
TXN003214,159.44,9,1,grocery,card_present,14.2,10.4,1.0,1.0,0,719,0,0
TXN003215,790.8,23,6,electronics,online,60.2,43.6,8.0,5.0,2,32,1,1
TXN003216,20.35,9,5,restaurant,online,0.3,5.9,3.0,1.0,0,3202,0,0
TXN003217,2.89,15,6,clothing,card_present,3.2,4.5,3.0,0.0,1,993,0,0
TXN003218,115.65,15,0,restaurant,online,2.3,3.5,6.0,0.0,0,1261,0,0
TXN003219,103.4,18,1,restaurant,card_present,21.3,4.3,3.0,0.0,0,3339,1,0
TXN003220,71.29,21,4,grocery,contactless,3.0,8.3,6.0,2.0,0,2985,0,0
TXN003221,329.54,6,0,online,contactless,19.9,4.5,5.0,2.0,0,1302,0,0
TXN003222,100.72,22,3,grocery,card_present,14.4,19.0,3.0,1.0,1,1316,1,0
TXN003223,353.83,10,6,online,online,15.0,6.2,4.0,2.0,0,1277,0,0
TXN003224,46.14,14,1,online,card_present,10.5,8.2,5.0,0.0,1,3033,1,0
TXN003225,68.72,13,6,online,online,34.6,15.7,1.0,0.0,0,3043,0,0
TXN003226,15.48,7,4,travel,online,12.8,2.9,1.0,2.0,0,3119,0,0
TXN003227,43.79,22,3,online,card_present,23.4,13.1,3.0,1.0,0,2666,1,0
TXN003228,18.12,10,3,grocery,card_present,19.8,0.4,3.0,0.0,0,2870,0,0
TXN003229,14.47,8,1,restaurant,contactless,36.1,12.0,2.0,0.0,0,1706,1,0
TXN003230,90.24,8,0,electronics,card_present,33.5,3.1,5.0,1.0,0,2196,1,0
TXN003231,100.37,7,2,grocery,card_present,3.9,1.9,5.0,0.0,1,309,0,0
TXN003232,88.64,10,2,electronics,card_present,28.5,13.6,1.0,2.0,0,555,0,0
TXN003233,74.44,17,2,grocery,online,4.4,2.3,3.0,0.0,0,1547,0,0
TXN003234,63.07,12,1,electronics,online,19.2,8.0,1.0,3.0,0,1186,1,0
TXN003235,97.08,10,2,electronics,card_present,17.0,18.1,4.0,1.0,0,3291,0,0
TXN003236,76.95,13,2,electronics,online,5.8,8.1,8.0,3.0,0,1554,0,0
TXN003237,116.66,5,4,jewelry,online,101.9,710.6,7.0,5.0,2,40,1,1
TXN003238,904.96,23,3,electronics,online,339.4,198.8,2.0,8.0,5,11,0,1
TXN003239,93.59,13,1,travel,card_present,15.0,7.8,4.0,1.0,1,2585,0,0
TXN003240,12.5,8,6,online,card_present,6.5,17.7,3.0,4.0,0,121,0,0
TXN003241,118.98,14,0,grocery,card_present,11.4,2.7,1.0,2.0,0,1167,0,0
TXN003242,7.42,7,1,grocery,card_present,38.7,5.4,1.0,0.0,0,2596,0,0
TXN003243,4.34,7,1,gas,contactless,5.7,9.9,1.0,1.0,1,3417,0,0
TXN003244,77.2,18,1,online,contactless,27.6,15.4,3.0,0.0,0,194,1,0
TXN003245,32.93,10,3,travel,online,7.2,0.3,1.0,1.0,1,1525,1,0
TXN003246,98.8,7,4,restaurant,contactless,15.0,15.5,3.0,1.0,0,2187,0,0
TXN003247,7.77,13,1,gas,contactless,15.1,2.3,3.0,1.0,1,3632,0,0
TXN003248,25.92,10,2,restaurant,contactless,15.6,5.4,2.0,2.0,0,1108,0,0
TXN003249,141.22,7,0,clothing,card_present,0.3,0.4,0.0,0.0,0,375,1,0
TXN003250,23.09,21,5,online,online,14.1,3.2,4.0,2.0,0,998,0,0
TXN003251,363.87,15,1,clothing,card_present,25.1,3.7,7.0,1.0,0,198,0,0
TXN003252,15.41,11,4,online,contactless,12.4,14.0,2.0,1.0,0,2424,0,0
TXN003253,22.48,19,1,gas,card_present,13.2,7.3,4.0,2.0,0,1667,0,0
TXN003254,40.13,11,6,travel,card_present,24.6,7.8,3.0,1.0,0,115,1,0
TXN003255,58.02,10,6,clothing,card_present,10.6,9.6,3.0,0.0,0,3327,0,0
TXN003256,106.3,18,4,electronics,online,8.0,32.2,3.0,1.0,1,3625,0,0
TXN003257,86.29,17,6,gas,card_present,23.5,0.8,3.0,0.0,1,3273,0,0
TXN003258,28.27,15,4,restaurant,card_present,5.6,5.4,5.0,1.0,0,491,0,0
TXN003259,62.8,18,2,grocery,card_present,13.8,1.3,2.0,0.0,0,3224,1,0
TXN003260,40.16,6,6,online,online,14.5,10.5,7.0,1.0,0,1145,0,0
TXN003261,149.96,9,5,clothing,card_present,15.9,0.4,2.0,0.0,0,597,0,0
TXN003262,38.79,8,4,online,card_present,11.8,19.6,2.0,2.0,0,454,0,0
TXN003263,173.24,21,4,online,online,18.6,11.6,0.0,0.0,1,947,1,0
TXN003264,74.17,15,1,online,card_present,8.1,2.2,4.0,4.0,0,2162,0,0
TXN003265,107.7,22,3,online,card_present,6.3,9.7,2.0,0.0,0,1804,0,0
TXN003266,98.72,18,4,restaurant,contactless,30.0,15.1,6.0,0.0,0,3027,0,0
TXN003267,6.78,16,6,grocery,online,3.5,29.8,2.0,1.0,0,456,0,0
TXN003268,285.12,18,2,restaurant,online,38.4,5.2,7.0,0.0,0,1010,0,0
TXN003269,12.23,11,1,travel,card_present,3.5,2.8,3.0,4.0,0,656,0,0
TXN003270,14.77,13,2,online,contactless,6.1,15.3,3.0,0.0,1,3194,0,0
TXN003271,245.36,9,2,online,contactless,21.9,6.2,3.0,0.0,1,809,0,0
TXN003272,157.34,8,6,online,card_present,13.5,6.1,2.0,1.0,0,2267,0,0
TXN003273,271.95,11,5,electronics,card_present,8.9,3.6,3.0,3.0,0,2514,0,0
TXN003274,219.26,9,2,travel,contactless,12.1,2.2,1.0,0.0,0,491,0,0
TXN003275,95.42,18,4,online,card_present,19.8,1.2,2.0,3.0,0,1001,0,0
TXN003276,20.8,20,1,travel,online,8.4,9.0,3.0,1.0,0,2819,0,0
TXN003277,45.55,14,0,clothing,card_present,21.6,2.6,3.0,2.0,0,1349,0,0
TXN003278,13.26,13,4,clothing,card_present,17.3,5.3,7.0,1.0,0,3606,0,0
TXN003279,40.46,12,4,online,card_present,13.4,3.0,2.0,0.0,1,2614,1,0
TXN003280,78.39,17,3,online,online,32.4,2.6,1.0,0.0,0,793,0,0
TXN003281,133.67,13,5,restaurant,card_present,18.7,0.8,3.0,0.0,0,95,1,0
TXN003282,32.52,20,6,travel,contactless,14.2,2.1,3.0,1.0,1,623,0,0
TXN003283,13.94,11,5,electronics,card_present,5.3,7.5,1.0,0.0,0,1462,0,0
TXN003284,12.67,8,2,travel,card_present,40.5,13.4,6.0,2.0,0,2305,0,0
TXN003285,373.2,2,6,jewelry,online,107.7,236.9,12.0,4.0,5,37,1,1
TXN003286,39.25,15,5,online,online,22.6,12.6,4.0,0.0,0,778,0,0
TXN003287,42.63,21,1,restaurant,contactless,1.0,15.3,5.0,1.0,0,3557,0,0
TXN003288,17.19,20,0,clothing,contactless,22.7,2.9,5.0,0.0,0,621,0,0
TXN003289,163.57,22,1,clothing,online,4.8,10.8,5.0,1.0,0,3477,0,0
TXN003290,14.7,15,6,travel,online,23.5,0.9,1.0,0.0,0,845,1,0
TXN003291,28.84,13,4,travel,card_present,0.7,6.6,3.0,1.0,1,1531,0,0
TXN003292,98.35,18,0,restaurant,card_present,4.2,29.6,2.0,0.0,1,1090,0,0
TXN003293,25.98,7,0,travel,online,7.2,9.0,3.0,0.0,0,1530,1,0
TXN003294,16.26,15,0,electronics,online,4.4,0.8,4.0,0.0,0,608,0,0
TXN003295,21.6,19,6,electronics,card_present,18.0,5.9,3.0,2.0,0,909,0,0
TXN003296,287.45,4,6,travel,card_present,357.2,327.9,9.0,2.0,3,17,1,1
TXN003297,58.68,12,3,restaurant,online,1.4,6.0,1.0,0.0,0,3346,0,0
TXN003298,142.02,11,2,gas,card_present,7.3,2.6,2.0,1.0,1,3581,0,0
TXN003299,36.84,9,2,electronics,online,20.1,12.4,3.0,1.0,0,2506,0,0
TXN003300,21.85,16,2,online,card_present,29.8,0.6,1.0,1.0,0,1572,0,0
TXN003301,35.15,20,2,online,online,0.1,2.9,2.0,0.0,0,1478,0,0
TXN003302,177.15,9,2,clothing,online,33.7,4.4,3.0,2.0,0,54,1,0
TXN003303,36.15,16,3,travel,contactless,2.6,1.4,2.0,0.0,0,3357,1,0
TXN003304,377.42,8,5,grocery,card_present,9.6,0.3,1.0,0.0,0,2293,0,0
TXN003305,100.86,7,5,gas,card_present,34.6,0.1,0.0,2.0,0,179,1,0
TXN003306,73.12,14,1,grocery,contactless,27.1,15.9,2.0,0.0,0,350,0,0
TXN003307,119.65,6,0,online,contactless,20.1,23.6,2.0,1.0,0,101,1,0
TXN003308,19.92,20,4,restaurant,online,6.2,0.8,1.0,1.0,0,2190,0,0
TXN003309,55.5,8,6,restaurant,contactless,9.0,1.0,4.0,2.0,1,2851,0,0
TXN003310,86.87,8,0,clothing,card_present,11.1,24.7,1.0,1.0,0,1223,1,0
TXN003311,14.16,11,1,electronics,card_present,10.9,8.1,2.0,1.0,0,550,0,0
TXN003312,100.27,11,5,electronics,online,18.8,1.8,5.0,1.0,0,241,0,0
TXN003313,64.71,22,3,electronics,online,20.6,7.0,6.0,2.0,0,1565,0,0
TXN003314,157.08,10,4,travel,contactless,13.2,19.6,2.0,0.0,0,369,0,0
TXN003315,48.74,16,0,travel,online,9.1,28.2,3.0,0.0,0,1104,0,0
TXN003316,71.42,16,6,gas,contactless,11.5,24.3,5.0,0.0,0,808,0,0
TXN003317,77.37,10,6,restaurant,card_present,13.0,8.7,0.0,1.0,0,1432,0,0
TXN003318,14.15,14,1,electronics,online,11.0,18.6,4.0,2.0,1,2826,0,0
TXN003319,68.84,15,3,online,card_present,26.4,16.0,6.0,1.0,0,1256,0,0
TXN003320,137.82,21,1,electronics,online,1.9,0.5,0.0,1.0,0,2194,0,0
TXN003321,54.7,7,0,travel,online,40.1,2.2,2.0,1.0,0,2343,0,0
TXN003322,94.0,7,5,gas,card_present,25.4,0.5,2.0,0.0,0,1883,0,0
TXN003323,106.13,17,2,restaurant,card_present,31.1,11.5,5.0,0.0,1,2094,1,0
TXN003324,22.09,20,1,grocery,card_present,4.7,0.9,2.0,1.0,0,2658,0,0
TXN003325,199.55,10,2,travel,card_present,4.2,4.2,1.0,1.0,0,613,0,0
TXN003326,4.35,11,2,clothing,card_present,16.8,11.4,2.0,1.0,0,610,0,0
TXN003327,80.56,11,4,travel,online,12.7,18.0,5.0,2.0,0,965,0,0
TXN003328,43.9,14,2,travel,contactless,0.8,20.1,5.0,3.0,0,37,0,0
TXN003329,8.77,21,4,electronics,online,2.7,1.9,2.0,3.0,0,2546,0,0
TXN003330,25.54,20,4,electronics,card_present,7.3,6.9,4.0,1.0,0,834,0,0
TXN003331,54.5,19,2,gas,card_present,7.4,19.4,1.0,1.0,0,2589,0,0
TXN003332,69.09,19,4,restaurant,online,3.2,0.3,3.0,0.0,0,843,0,0
TXN003333,25.98,21,4,gas,online,14.5,15.5,1.0,2.0,0,3551,0,0
TXN003334,301.16,3,0,online,card_present,113.1,183.9,9.0,5.0,3,15,1,1
TXN003335,280.28,9,4,restaurant,card_present,20.3,5.6,6.0,1.0,0,425,0,0
TXN003336,59.86,14,2,gas,card_present,6.6,2.6,2.0,1.0,0,3408,1,0
TXN003337,85.19,11,6,online,online,4.5,23.1,1.0,1.0,0,3565,0,0
TXN003338,20.39,21,0,online,card_present,0.1,8.1,4.0,3.0,0,1380,0,0
TXN003339,222.15,18,4,grocery,card_present,4.5,7.5,3.0,0.0,1,2172,0,0
TXN003340,21.48,15,0,travel,card_present,11.0,3.1,2.0,2.0,0,1596,1,0
TXN003341,227.54,17,6,restaurant,contactless,3.6,14.1,5.0,0.0,0,404,0,0
TXN003342,521.39,0,1,online,online,190.3,398.0,9.0,7.0,5,55,1,1
TXN003343,40.08,14,3,electronics,card_present,19.5,28.9,1.0,0.0,0,2248,0,0
TXN003344,27.68,6,6,travel,card_present,4.7,7.1,2.0,2.0,0,501,0,0
TXN003345,11.49,14,6,restaurant,online,5.6,2.3,3.0,1.0,0,3276,0,0
TXN003346,162.02,18,3,clothing,online,2.9,6.4,4.0,1.0,0,2787,1,0
TXN003347,60.28,22,2,electronics,card_present,7.3,7.1,1.0,3.0,0,578,0,0
TXN003348,36.33,20,6,grocery,online,23.5,14.5,4.0,1.0,0,481,0,0
TXN003349,44.91,20,2,restaurant,card_present,13.9,16.1,2.0,0.0,1,2159,1,0
TXN003350,105.85,13,1,restaurant,card_present,32.4,12.9,5.0,2.0,0,1992,0,0
TXN003351,30.52,13,0,clothing,card_present,37.1,28.9,5.0,0.0,0,1039,0,0
TXN003352,161.28,20,0,online,card_present,26.2,4.2,2.0,2.0,1,2411,0,0
TXN003353,76.58,17,2,electronics,online,22.7,8.5,3.0,0.0,0,1989,0,0
TXN003354,54.1,6,2,electronics,card_present,1.5,7.4,3.0,2.0,0,1313,1,0
TXN003355,44.57,21,1,restaurant,contactless,15.8,10.2,3.0,0.0,1,1505,0,0
TXN003356,36.18,17,0,restaurant,online,14.4,14.3,5.0,2.0,0,1213,0,0
TXN003357,91.53,15,6,gas,card_present,15.6,6.7,1.0,1.0,0,3008,0,0
TXN003358,13.25,14,4,grocery,contactless,18.2,8.2,5.0,0.0,0,3492,0,0
TXN003359,17.27,15,5,grocery,card_present,29.3,0.3,2.0,1.0,0,1509,1,0
TXN003360,120.29,22,6,restaurant,card_present,36.4,21.6,1.0,0.0,0,2812,0,0
TXN003361,91.66,19,3,restaurant,online,6.3,4.6,4.0,3.0,0,1996,0,0
TXN003362,14.14,10,4,online,card_present,34.7,1.2,1.0,1.0,0,2298,0,0
TXN003363,30.48,7,3,online,card_present,2.0,12.0,3.0,0.0,0,2793,0,0
TXN003364,51.77,19,5,electronics,contactless,2.5,20.8,3.0,2.0,1,1167,0,0
TXN003365,45.83,9,4,grocery,card_present,26.3,6.2,4.0,0.0,1,3396,0,0
TXN003366,67.96,11,3,travel,online,3.6,1.2,2.0,1.0,0,966,0,0
TXN003367,225.76,9,3,travel,online,5.3,11.0,4.0,4.0,0,3579,0,0
TXN003368,105.54,10,4,gas,online,1.9,24.6,6.0,3.0,1,2885,0,0
TXN003369,44.39,19,5,restaurant,card_present,34.7,8.5,2.0,0.0,1,2611,0,0
TXN003370,74.43,14,3,grocery,card_present,10.8,11.3,4.0,0.0,1,1376,1,0
TXN003371,73.26,13,4,restaurant,contactless,15.2,32.1,2.0,3.0,0,2669,0,0
TXN003372,151.62,17,5,travel,contactless,1.8,3.4,3.0,1.0,0,1337,0,0
TXN003373,21.69,7,6,clothing,card_present,17.4,3.4,1.0,1.0,0,572,0,0
TXN003374,13.73,6,1,electronics,card_present,5.1,1.1,2.0,1.0,1,3374,1,0
